ward,year,anc,num_candidates,votes,vote_norm,engagement,prop_uncontested,prop_empty
1,2012,A,1.58333333333333,481.5,0.791301818463701,NA,0.5,0
1,2012,B,1.25,544.333333333333,0.899927926693576,NA,0.916666666666667,0
1,2012,C,1.5,641.875,0.826803967657801,NA,0.625,0
1,2012,D,1.4,559.8,0.795394885024132,NA,0.6,0
1,2014,A,1.33333333333333,296.25,0.852293934318294,0.636180333367169,0.666666666666667,0
1,2014,B,1.5,319,0.763740094196391,0.737503221753342,0.5,0
1,2014,C,1,460,0.962994051855411,0.644717836289732,1,0
1,2014,D,1.2,426.6,0.840159690736646,0.719655758146309,0.8,0
1,2016,A,1.25,641.916666666667,0.873523489956197,0.767842273460138,0.75,0
1,2016,B,1.08333333333333,722.5,0.94434492108944,0.690220270725962,0.916666666666667,0
1,2016,C,1.25,686,0.866107166618904,0.645893579939622,0.75,0
1,2016,D,1.8,630.8,0.714314583495676,0.800128084014625,0.4,0
1,2018,A,1.16666666666667,520.5,0.89689420490823,0.789882079763088,0.833333333333333,0
1,2018,B,1.16666666666667,563.083333333333,0.880950811198713,0.818210483767702,0.833333333333333,0
1,2018,C,1.375,690.5,0.849847785483303,0.818804148897081,0.625,0
1,2018,D,1.6,513.2,0.746411594848637,0.818987491818726,0.4,0
2,2012,A,1,302.625,0.934202733292309,NA,0.75,0.125
2,2012,B,1.33333333333333,620.111111111111,0.894055377903932,NA,0.777777777777778,0
2,2012,C,1,459,0.975438368446138,NA,1,0
2,2012,D,1,480,0.971665019762846,NA,1,0
2,2012,E,0.875,406.5,0.963536452369362,NA,0.875,0.125
2,2012,F,1.5,514.375,0.79239427969788,NA,0.625,0
2,2014,A,1.25,143,0.870800945680212,0.653673059453932,0.75,0
2,2014,B,1.44444444444444,371,0.788105500032696,0.731565835024226,0.555555555555556,0
2,2014,C,1.33333333333333,258.666666666667,0.85466784839149,0.713010520131481,0.666666666666667,0
2,2014,D,1,263.5,0.943213296398892,0.579395586050316,1,0
2,2014,E,1.125,234.875,0.916682530470615,0.662399290273446,0.875,0
2,2014,F,1.125,305,0.923080888517252,0.595180374250367,0.875,0
2,2016,A,1.125,361.75,0.925146936373913,0.692507298357096,0.875,0
2,2016,B,1.22222222222222,782.111111111111,0.886626198930379,0.7753427624749,0.777777777777778,0
2,2016,C,1,658.666666666667,0.975961876009765,0.774804615776781,1,0
2,2016,D,1,546,0.964336832061069,0.754933195472784,1,0
2,2016,E,1.25,459.25,0.896012311623881,0.711460582776437,0.75,0
2,2016,F,1.375,597,0.82578052359275,0.666779851053576,0.625,0
2,2018,A,1.125,254.375,0.909452383719265,0.770137906250605,0.875,0
2,2018,B,1.22222222222222,574.666666666667,0.829025487356905,0.840883185821988,0.777777777777778,0
2,2018,C,1.33333333333333,417,0.847019571054644,0.806861938501962,0.666666666666667,0
2,2018,D,1.5,349,0.753743651254756,0.848222017798355,0.5,0
2,2018,E,1.25,312.25,0.890154877389477,0.815752675777029,0.75,0
2,2018,F,1.125,602.625,0.922221819967193,0.818707757598695,0.875,0
3,2012,B,1,689.6,0.962679234554311,NA,1,0
3,2012,C,1.22222222222222,677.888888888889,0.895776369590252,NA,0.777777777777778,0
3,2012,D,1.2,422.6,0.854118184771628,NA,0.4,0.2
3,2012,E,1,690.4,0.945257223095037,NA,1,0
3,2012,F,1.28571428571429,628.571428571429,0.905564786271194,NA,0.714285714285714,0
3,2012,G,1.28571428571429,713.285714285714,0.881273069015571,NA,0.857142857142857,0
3,2014,B,1.4,388.8,0.811772874289692,0.770444848860104,0.6,0
3,2014,C,1,463.444444444444,0.963167060107606,0.678824960623178,1,0
3,2014,D,1.3,319.3,0.88167939328883,0.707031043659613,0.8,0
3,2014,E,1.8,451.6,0.745674146159422,0.758038425423234,0.4,0
3,2014,F,1.14285714285714,355.142857142857,0.916553667369259,0.563013885753542,0.857142857142857,0
3,2014,G,1.28571428571429,560.428571428571,0.851671862548915,0.73273401624815,0.714285714285714,0
3,2016,B,1,852.2,0.971220993209068,0.771928939185855,1,0
3,2016,C,1.33333333333333,760.555555555556,0.863845560042701,0.735854040542277,0.666666666666667,0
3,2016,D,1.3,505.3,0.861693116465897,0.702366620336792,0.8,0
3,2016,E,1,848.6,0.954348712435236,0.773370593259454,1,0
3,2016,F,1,760.857142857143,0.976130051486553,0.674674122212964,1,0
3,2016,G,1.28571428571429,789.857142857143,0.838153397808211,0.770785321954368,0.714285714285714,0
3,2018,B,1,663.8,0.968256152982935,0.837705174257971,1,0
3,2018,C,1.22222222222222,687.888888888889,0.88029649023182,0.82312935845076,0.777777777777778,0
3,2018,D,1.1,382.5,0.928421038831921,0.695323024419453,0.9,0
3,2018,E,1.2,642.6,0.863589703015981,0.826771350646984,0.8,0
3,2018,F,1.28571428571429,576.428571428571,0.888511857258841,0.72628971738464,0.714285714285714,0
3,2018,G,1.14285714285714,694.571428571429,0.897718180033807,0.805549447200794,0.857142857142857,0
4,2012,A,0.75,612.5,0.983624338139906,NA,0.75,0.25
4,2012,B,1.33333333333333,721.333333333333,0.873237494413051,NA,0.555555555555556,0.111111111111111
4,2012,C,1.1,592.7,0.902119776654159,NA,0.7,0.1
4,2012,D,1,620.166666666667,0.935525366414418,NA,0.666666666666667,0.166666666666667
4,2014,A,1.125,498.25,0.912349103982868,0.788728883068748,0.875,0
4,2014,B,1.44444444444444,534.777777777778,0.816492239236599,0.820041820920177,0.555555555555556,0
4,2014,C,1.6,373.6,0.747101671533709,0.777849066401134,0.5,0
